Source,Target,Type,Id,Label,timeset,Weight
1638025,34512872,Undirected,823,,,2
1638025,36253192,Undirected,824,,,2
1638025,48038134,Undirected,825,,,2
1638025,49032796,Undirected,826,,,2
1638025,136278987,Undirected,827,,,2
1638025,183823715,Undirected,829,,,2
1638025,200144826,Undirected,830,,,2
1687066,1895348,Undirected,835,,,2
1687066,1937050,Undirected,836,,,2
1687066,2186813,Undirected,837,,,2
1687066,2362779,Undirected,838,,,2
1687066,3367240,Undirected,839,,,2
1687066,4760249,Undirected,840,,,2
1687066,5017376,Undirected,841,,,2
1687066,5206504,Undirected,842,,,2
1687066,6285008,Undirected,843,,,2
1687066,6802388,Undirected,844,,,2
1687066,7097127,Undirected,845,,,2
1687066,7429309,Undirected,846,,,2
1687066,10394239,Undirected,847,,,2
1687066,10470583,Undirected,848,,,2
1687066,10896352,Undirected,849,,,2
1687066,11503823,Undirected,850,,,2
1687066,14323754,Undirected,851,,,2
1687066,15604345,Undirected,852,,,2
1687066,17283336,Undirected,853,,,2
1687066,17436555,Undirected,854,,,2
1687066,19086307,Undirected,855,,,2
1687066,19207281,Undirected,856,,,2
1687066,20647409,Undirected,857,,,2
1687066,20894342,Undirected,858,,,2
1687066,23322854,Undirected,859,,,2
1687066,26437207,Undirected,860,,,2
1687066,26476793,Undirected,861,,,2
1687066,27835117,Undirected,862,,,2
1687066,30568009,Undirected,863,,,2
1687066,31593605,Undirected,864,,,2
1687066,36253192,Undirected,865,,,2
1687066,36542434,Undirected,866,,,2
1687066,37774029,Undirected,867,,,2
1687066,49457625,Undirected,868,,,2
1687066,54474365,Undirected,869,,,2
1687066,55826326,Undirected,870,,,2
1687066,64971391,Undirected,871,,,2
1687066,71079139,Undirected,872,,,2
1687066,81977064,Undirected,873,,,2
1687066,92283380,Undirected,874,,,2
1687066,133385779,Undirected,875,,,2
1687066,135187571,Undirected,876,,,2
1687066,144086293,Undirected,877,,,2
1687066,146259603,Undirected,878,,,2
1687066,148381648,Undirected,879,,,2
1687066,164801996,Undirected,880,,,2
1687066,247411462,Undirected,881,,,2
1687066,265768318,Undirected,882,,,2
1687066,298914898,Undirected,883,,,2
1687066,344288038,Undirected,884,,,2
1687066,419004306,Undirected,885,,,2
1722649,1729080,Undirected,890,,,2
1722649,1867413,Undirected,891,,,2
1722649,1937050,Undirected,892,,,2
1722649,2398574,Undirected,893,,,2
1722649,2527409,Undirected,894,,,2
1722649,4748106,Undirected,895,,,2
1722649,4885997,Undirected,896,,,2
1722649,4898557,Undirected,897,,,2
1722649,5188319,Undirected,898,,,2
1722649,6643828,Undirected,899,,,2
1722649,7097127,Undirected,900,,,2
1722649,9035501,Undirected,901,,,2
1722649,10021028,Undirected,902,,,1
1722649,10394239,Undirected,903,,,2
1722649,11517708,Undirected,904,,,2
1722649,12952420,Undirected,905,,,2
1722649,14453855,Undirected,906,,,2
1722649,17129157,Undirected,907,,,2
1722649,18027657,Undirected,908,,,2
1722649,19086307,Undirected,909,,,2
1722649,19105152,Undirected,910,,,2
1722649,20562012,Undirected,911,,,2
1722649,20647409,Undirected,912,,,2
1722649,21887427,Undirected,913,,,2
1722649,23268563,Undirected,914,,,2
1722649,23394348,Undirected,915,,,2
1722649,24435056,Undirected,916,,,2
1722649,26437207,Undirected,917,,,2
1722649,30825935,Undirected,918,,,2
1722649,45457072,Undirected,919,,,2
1722649,46859990,Undirected,920,,,2
1722649,51109331,Undirected,921,,,2
1722649,57151266,Undirected,922,,,2
1722649,58828580,Undirected,923,,,2
1722649,64564860,Undirected,924,,,2
1722649,68229314,Undirected,925,,,2
1722649,74738266,Undirected,926,,,1
1722649,81295831,Undirected,927,,,2
1722649,98146873,Undirected,928,,,2
1722649,104374278,Undirected,929,,,2
1722649,112989594,Undirected,930,,,2
1722649,117257470,Undirected,931,,,2
1722649,128018796,Undirected,932,,,2
1722649,151307340,Undirected,933,,,2
1722649,151866443,Undirected,934,,,2
1722649,156310993,Undirected,935,,,2
1722649,160240202,Undirected,936,,,2
1722649,164801996,Undirected,937,,,2
1722649,212317872,Undirected,938,,,2
1722649,214628133,Undirected,939,,,2
1722649,230448450,Undirected,940,,,2
1722649,268624782,Undirected,941,,,2
1722649,287487038,Undirected,942,,,2
1722649,307762440,Undirected,943,,,2
1722649,322944819,Undirected,944,,,2
1722649,331969104,Undirected,945,,,2
1722649,449260333,Undirected,946,,,2
1729080,1867413,Undirected,953,,,2
1729080,2327658,Undirected,954,,,1
1729080,4727260,Undirected,955,,,2
1729080,4748106,Undirected,956,,,2
1729080,4898557,Undirected,957,,,2
1729080,6643828,Undirected,958,,,2
1729080,7097127,Undirected,959,,,2
1729080,7264348,Undirected,960,,,2
1729080,7429309,Undirected,961,,,2
1729080,7711425,Undirected,962,,,2
1729080,7725788,Undirected,963,,,2
1729080,10021028,Undirected,964,,,1
1729080,10049592,Undirected,965,,,2
1729080,10394239,Undirected,966,,,2
1729080,11093702,Undirected,967,,,2
1729080,11517708,Undirected,968,,,2
1729080,12427925,Undirected,969,,,2
1729080,14453855,Undirected,970,,,2
1729080,15216946,Undirected,971,,,2
1729080,17283336,Undirected,972,,,2
1729080,17656022,Undirected,973,,,2
1729080,19487814,Undirected,974,,,2
1729080,20113344,Undirected,975,,,2
1729080,20647409,Undirected,976,,,2
1729080,20756088,Undirected,977,,,2
1729080,23394348,Undirected,979,,,2
1729080,23710199,Undirected,980,,,2
1729080,24435056,Undirected,981,,,2
1729080,31136873,Undirected,982,,,2
1729080,31593605,Undirected,983,,,2
1729080,44314255,Undirected,984,,,2
1729080,52060906,Undirected,985,,,2
1729080,52344165,Undirected,986,,,2
1729080,68229314,Undirected,987,,,2
1729080,74738266,Undirected,988,,,1
1729080,81295831,Undirected,989,,,2
1729080,91596926,Undirected,990,,,2
1729080,98146873,Undirected,991,,,2
1729080,102172705,Undirected,992,,,2
1729080,104374278,Undirected,993,,,2
1729080,117257470,Undirected,994,,,2
1729080,128018796,Undirected,995,,,2
1729080,136828282,Undirected,996,,,2
1729080,156310993,Undirected,997,,,2
1729080,160240202,Undirected,998,,,2
1729080,183823715,Undirected,999,,,2
1729080,195178325,Undirected,1000,,,2
1729080,212317872,Undirected,1001,,,2
1831185,1895348,Undirected,1003,,,2
1831185,2362779,Undirected,1004,,,2
1831185,4873323,Undirected,1005,,,2
1831185,5017376,Undirected,1006,,,2
1831185,7097127,Undirected,1007,,,2
1831185,10755507,Undirected,1008,,,2
1831185,14659482,Undirected,1009,,,2
1831185,17283336,Undirected,1010,,,2
1831185,17436555,Undirected,1011,,,2
1831185,17695649,Undirected,1012,,,2
1831185,20113344,Undirected,1013,,,2
1831185,26437207,Undirected,1014,,,2
1831185,29037626,Undirected,1015,,,2
1831185,48038134,Undirected,1016,,,2
1831185,56706535,Undirected,1017,,,2
1831185,102172705,Undirected,1018,,,2
1831185,133385779,Undirected,1019,,,2
1831185,136828282,Undirected,1020,,,2
1831185,146259603,Undirected,1021,,,2
1867413,2362779,Undirected,1031,,,2
1867413,2527409,Undirected,1032,,,2
1867413,4748106,Undirected,1033,,,2
1867413,4885997,Undirected,1034,,,2
1867413,4898557,Undirected,1035,,,2
1867413,5188319,Undirected,1036,,,2
1867413,5290904,Undirected,1037,,,2
1867413,6934201,Undirected,1038,,,1
1867413,7097127,Undirected,1039,,,2
1867413,7725788,Undirected,1040,,,2
1867413,8910036,Undirected,1041,,,2
1867413,9035501,Undirected,1042,,,2
1867413,10021028,Undirected,1043,,,1
1867413,10394239,Undirected,1044,,,2
1867413,11093702,Undirected,1045,,,2
1867413,11482127,Undirected,1046,,,2
1867413,11517708,Undirected,1047,,,2
1867413,11905863,Undirected,1048,,,1
1867413,12146610,Undirected,1050,,,2
1867413,12952420,Undirected,1052,,,2
1867413,13429872,Undirected,1053,,,2
1867413,17129157,Undirected,1054,,,2
1867413,18027657,Undirected,1055,,,2
1867413,19086307,Undirected,1056,,,2
1867413,19105152,Undirected,1057,,,2
1867413,20113344,Undirected,1058,,,2
1867413,20562012,Undirected,1059,,,2
1867413,21887427,Undirected,1060,,,2
1867413,23268563,Undirected,1061,,,2
1867413,23394348,Undirected,1062,,,2
1867413,24435056,Undirected,1063,,,2
1867413,26437207,Undirected,1064,,,2
1867413,27283107,Undirected,1065,,,2
1867413,30825935,Undirected,1066,,,2
1867413,31136873,Undirected,1067,,,2
1867413,45457072,Undirected,1068,,,2
1867413,48038134,Undirected,1069,,,2
1867413,51109331,Undirected,1070,,,2
1867413,57151266,Undirected,1071,,,2
1867413,58828580,Undirected,1072,,,2
1867413,63549086,Undirected,1073,,,2
1867413,64564860,Undirected,1074,,,2
1867413,68229314,Undirected,1075,,,2
1867413,74738266,Undirected,1076,,,1
1867413,81295831,Undirected,1077,,,2
1867413,81977064,Undirected,1078,,,2
1867413,92030000,Undirected,1079,,,2
1867413,95065218,Undirected,1080,,,2
1867413,104374278,Undirected,1082,,,2
1867413,112989594,Undirected,1083,,,2
1867413,117257470,Undirected,1084,,,2
1867413,122433384,Undirected,1085,,,2
1867413,128018796,Undirected,1086,,,2
1867413,137526262,Undirected,1087,,,2
1867413,151866443,Undirected,1088,,,2
1867413,153336245,Undirected,1089,,,2
1867413,156310993,Undirected,1090,,,2
1867413,160240202,Undirected,1091,,,2
1867413,164801996,Undirected,1092,,,2
1867413,212317872,Undirected,1094,,,2
1867413,214628133,Undirected,1095,,,2
1867413,219283129,Undirected,1096,,,2
1867413,230448450,Undirected,1097,,,2
1867413,267311705,Undirected,1098,,,2
1867413,267855048,Undirected,1099,,,1
1867413,282293836,Undirected,1100,,,1
1867413,307762440,Undirected,1101,,,2
1867413,322944819,Undirected,1102,,,2
1867413,331969104,Undirected,1103,,,2
1880033,3404775,Undirected,1108,,,2
1880033,4240607,Undirected,1109,,,2
1880033,6567645,Undirected,1110,,,2
1880033,6802388,Undirected,1111,,,2
1880033,10342782,Undirected,1112,,,2
1880033,15160342,Undirected,1113,,,2
1880033,20467416,Undirected,1114,,,2
1880033,48200523,Undirected,1115,,,2
1880033,135187571,Undirected,1116,,,2
1880033,164801996,Undirected,1117,,,2
1880033,193859015,Undirected,1119,,,2
1880033,250837133,Undirected,1120,,,2
1880033,275233875,Undirected,1121,,,2
1880033,281431933,Undirected,1122,,,2
1895348,2186813,Undirected,1127,,,2
1895348,4885997,Undirected,1128,,,2
1895348,5017376,Undirected,1129,,,2
1895348,6285008,Undirected,1130,,,2
1895348,7097127,Undirected,1131,,,2
1895348,8721509,Undirected,1132,,,2
1895348,9484132,Undirected,1133,,,2
1895348,10896352,Undirected,1134,,,2
1895348,14659482,Undirected,1135,,,2
1895348,15604345,Undirected,1136,,,2
1895348,17283336,Undirected,1137,,,2
1895348,17436555,Undirected,1138,,,2
1895348,19086307,Undirected,1139,,,2
1895348,20113344,Undirected,1140,,,2
1895348,26476793,Undirected,1141,,,2
1895348,27835117,Undirected,1142,,,2
1895348,30568009,Undirected,1143,,,2
1895348,48038134,Undirected,1144,,,2
1895348,48823116,Undirected,1145,,,2
1895348,51109331,Undirected,1146,,,2
1895348,53121530,Undirected,1147,,,2
1895348,55826326,Undirected,1148,,,2
1895348,64971391,Undirected,1149,,,2
1895348,71079139,Undirected,1150,,,2
1895348,92283380,Undirected,1151,,,2
1895348,102172705,Undirected,1152,,,2
1895348,133385779,Undirected,1153,,,2
1895348,151646553,Undirected,1154,,,2
1895348,234276068,Undirected,1155,,,1
1895348,247411462,Undirected,1156,,,2
1895348,298914898,Undirected,1157,,,2
1895348,419004306,Undirected,1158,,,2
1937050,744513,Undirected,1164,,,1
1937050,2327658,Undirected,1171,,,1
1937050,2362779,Undirected,1172,,,2
1937050,2398574,Undirected,1173,,,2
1937050,2527409,Undirected,1174,,,2
1937050,2695518,Undirected,1175,,,2
1937050,2722854,Undirected,1176,,,2
1937050,3880497,Undirected,1177,,,2
1937050,3916650,Undirected,1178,,,2
1937050,4110765,Undirected,1179,,,2
1937050,4898557,Undirected,1180,,,2
1937050,5905533,Undirected,1181,,,2
1937050,6643828,Undirected,1182,,,2
1937050,7041843,Undirected,1183,,,1
1937050,7097127,Undirected,1184,,,2
1937050,7264348,Undirected,1185,,,2
1937050,7711425,Undirected,1186,,,2
1937050,7725788,Undirected,1187,,,2
1937050,9035501,Undirected,1189,,,2
1937050,10049592,Undirected,1190,,,2
1937050,10394239,Undirected,1191,,,2
1937050,11517708,Undirected,1192,,,2
1937050,11905863,Undirected,1193,,,1
1937050,12146610,Undirected,1194,,,2
1937050,12345730,Undirected,1195,,,2
1937050,13304173,Undirected,1196,,,2
1937050,14186571,Undirected,1197,,,2
1937050,14453855,Undirected,1198,,,2
1937050,16705423,Undirected,1199,,,2
1937050,16909418,Undirected,1200,,,2
1937050,17283336,Undirected,1201,,,2
1937050,17436555,Undirected,1202,,,2
1937050,17656022,Undirected,1203,,,2
1937050,17695649,Undirected,1204,,,2
1937050,18027657,Undirected,1205,,,2
1937050,19105152,Undirected,1206,,,2
1937050,20113344,Undirected,1207,,,2
1937050,20647409,Undirected,1208,,,2
1937050,20756088,Undirected,1209,,,2
1937050,21887427,Undirected,1210,,,2
1937050,23268563,Undirected,1212,,,2
1937050,23394348,Undirected,1213,,,2
1937050,24435056,Undirected,1214,,,2
1937050,30825935,Undirected,1215,,,2
1937050,37214979,Undirected,1216,,,2
1937050,46859990,Undirected,1217,,,2
1937050,51109331,Undirected,1218,,,2
1937050,64564860,Undirected,1219,,,2
1937050,68229314,Undirected,1220,,,2
1937050,74738266,Undirected,1221,,,1
1937050,81295831,Undirected,1222,,,2
1937050,83514007,Undirected,1223,,,2
1937050,91596926,Undirected,1224,,,2
1937050,94989154,Undirected,1225,,,2
1937050,98146873,Undirected,1226,,,2
1937050,98358711,Undirected,1227,,,2
1937050,104374278,Undirected,1228,,,2
1937050,112989594,Undirected,1229,,,2
1937050,128018796,Undirected,1230,,,2
1937050,137526262,Undirected,1231,,,2
1937050,146259603,Undirected,1232,,,2
1937050,151866443,Undirected,1233,,,2
1937050,160757733,Undirected,1234,,,2
1937050,164801996,Undirected,1235,,,2
1937050,183823715,Undirected,1237,,,2
1937050,195178325,Undirected,1238,,,2
1937050,256120722,Undirected,1240,,,2
1937050,265768318,Undirected,1241,,,2
1937050,282293836,Undirected,1242,,,1
1937050,322944819,Undirected,1243,,,2
1937050,331969104,Undirected,1244,,,2
1937050,364348279,Undirected,1245,,,2
1937050,449260333,Undirected,1246,,,2
2049328,6273815,Undirected,1247,,,2
2049328,20503492,Undirected,1248,,,2
2165639,20467416,Undirected,1249,,,2
2186813,15604345,Undirected,1253,,,2
2186813,92283380,Undirected,1254,,,2
2186813,298914898,Undirected,1255,,,2
2338570,2527409,Undirected,1257,,,2
2338570,2629671,Undirected,1258,,,2
2338570,2695518,Undirected,1259,,,2
2338570,3367240,Undirected,1260,,,2
2338570,4873323,Undirected,1261,,,2
2338570,5188319,Undirected,1262,,,2
2338570,5244172,Undirected,1263,,,2
2338570,6408629,Undirected,1264,,,2
2338570,7097127,Undirected,1265,,,2
2338570,8846308,Undirected,1266,,,2
2338570,10107481,Undirected,1268,,,2
2338570,10336147,Undirected,1269,,,2
2338570,10470583,Undirected,1270,,,2
2338570,12146610,Undirected,1271,,,2
2338570,12345730,Undirected,1272,,,2
2338570,12853772,Undirected,1273,,,2
2338570,15216946,Undirected,1274,,,2
2338570,15951270,Undirected,1275,,,2
2338570,17001324,Undirected,1276,,,2
2338570,19029823,Undirected,1277,,,2
2338570,19059209,Undirected,1278,,,2
2338570,19086307,Undirected,1279,,,2
2338570,20499014,Undirected,1280,,,2
2338570,20894342,Undirected,1281,,,2
2338570,22431090,Undirected,1282,,,2
2338570,26255378,Undirected,1283,,,2
2338570,26437207,Undirected,1284,,,2
2338570,29054140,Undirected,1285,,,2
2338570,46859990,Undirected,1286,,,2
2338570,51402325,Undirected,1287,,,2
2338570,54474365,Undirected,1288,,,2
2338570,58244493,Undirected,1289,,,2
2338570,58828580,Undirected,1290,,,2
2338570,65020330,Undirected,1291,,,2
2338570,67115385,Undirected,1292,,,2
2338570,72218459,Undirected,1293,,,2
2338570,78239994,Undirected,1294,,,2
2338570,78939424,Undirected,1295,,,2
2338570,79559869,Undirected,1296,,,2
2338570,81270009,Undirected,1297,,,2
2338570,81835614,Undirected,1298,,,2
2338570,92246173,Undirected,1299,,,2
2338570,93258630,Undirected,1300,,,2
2338570,94989154,Undirected,1301,,,2
2338570,98146873,Undirected,1302,,,2
2338570,108623914,Undirected,1303,,,2
2338570,128018796,Undirected,1304,,,2
2338570,134272431,Undirected,1305,,,2
2338570,136014102,Undirected,1306,,,2
2338570,144086293,Undirected,1307,,,2
2338570,148381648,Undirected,1308,,,2
2338570,151646553,Undirected,1309,,,2
2338570,168030320,Undirected,1310,,,2
2338570,194615423,Undirected,1311,,,1
2338570,198111102,Undirected,1312,,,2
2338570,215814020,Undirected,1313,,,2
2338570,241290702,Undirected,1314,,,2
2338570,250837133,Undirected,1315,,,2
2338570,251216993,Undirected,1316,,,2
2338570,307762440,Undirected,1317,,,2
2338570,327865477,Undirected,1318,,,2
2338570,335031647,Undirected,1319,,,2
2338570,344288038,Undirected,1320,,,2
2362779,2527409,Undirected,1332,,,2
2362779,2722854,Undirected,1333,,,2
2362779,3367240,Undirected,1334,,,2
2362779,4748106,Undirected,1335,,,2
2362779,4760249,Undirected,1336,,,2
2362779,4898557,Undirected,1337,,,2
2362779,5017376,Undirected,1338,,,2
2362779,5168202,Undirected,1339,,,2
2362779,6643828,Undirected,1340,,,2
2362779,7041843,Undirected,1341,,,1
2362779,7097127,Undirected,1342,,,2
2362779,7429309,Undirected,1343,,,2
2362779,7711425,Undirected,1344,,,2
2362779,7723717,Undirected,1345,,,2
2362779,7725788,Undirected,1346,,,2
2362779,10394239,Undirected,1347,,,2
2362779,11093702,Undirected,1348,,,2
2362779,11517708,Undirected,1349,,,2
2362779,12952420,Undirected,1350,,,2
2362779,14453855,Undirected,1351,,,2
2362779,14659482,Undirected,1352,,,2
2362779,17436555,Undirected,1353,,,2
2362779,17656022,Undirected,1354,,,2
2362779,18027657,Undirected,1355,,,2
2362779,19467006,Undirected,1356,,,2
2362779,20113344,Undirected,1357,,,2
2362779,20647409,Undirected,1358,,,2
2362779,20894342,Undirected,1359,,,2
2362779,23268563,Undirected,1360,,,2
2362779,23394348,Undirected,1361,,,2
2362779,24435056,Undirected,1362,,,2
2362779,54474365,Undirected,1363,,,2
2362779,68229314,Undirected,1364,,,2
2362779,76593699,Undirected,1365,,,2
